drug_a,drug_b,cell_line,synergy
Lapatinib,LGK974,PANC-03-27,0
AZD7762,Taselisib,Hs-578-T,1
AZD7762,SB505124,LS-123,0
AZD7762,Dactolisib,HuP-T4,0
AZD7762,Paclitaxel,SUIT-2,0
MK-2206,Sapitinib,SNU-C1,1
Lapatinib,MK-1775,PL4,0
Trametinib,Taselisib,HCC2218,1
Sapitinib,KU-55933,MFM-223,0
Ruxolitinib,Navitoclax,KP-3,0
Bortezomib,Cisplatin,OCUB-M,0
Linsitinib,AZD7762,SW1417,0
Luminespib,Navitoclax,MDA-MB-453,0
SB505124,Sapitinib,HCT-116,0
AZD7762,OSI-027,KP-3,0
OSI-027,Wee1 Inhibitor,MDA-MB-436,0
Lapatinib,JQ1,HCC70,0
Irinotecan,LGK974,AsPC-1,0
Vorinostat,PD173074,HCC1806,0
Bortezomib,Venetoclax,OCUB-M,0
Sapitinib,Cisplatin,HCC1599,0
Navitoclax,Luminespib,HCC38,0
Cisplatin,Entinostat,MDA-MB-157,0
Linsitinib,Afatinib,MDST8,0
MK-1775,5-Fluorouracil,PSN1,0
Navitoclax,5-Fluorouracil,MDA-MB-415,1
Trametinib,GSK269962A,DU-4475,0
Dabrafenib,MK-1775,MDST8,0
Sapitinib,SCH772984,COLO-205,0
5-Fluorouracil,Gemcitabine,MDA-MB-436,0
Bortezomib,Nilotinib,EFM-19,0
Vorinostat,Cisplatin,EFM-192A,0
Gemcitabine,5-Fluorouracil,BT-474,0
Cisplatin,Taselisib,PA-TU-8988T,0
Bortezomib,Taselisib,ZR-75-1,0
Gemcitabine,Erlotinib,BxPC-3,0
Navitoclax,SB216763,SW948,0
OSI-027,Gemcitabine,MDA-MB-330,0
Linsitinib,Oxaliplatin,CW-2,0
Linsitinib,Trametinib,T47D,0
SB216763,Trametinib,SNU-1040,0
Gemcitabine,Navitoclax,EFM-192A,1
Axitinib,Luminespib,CAL-51,0
AZD7762,MK-1775,SW1990,0
AZD7762,Afatinib,MDA-MB-157,0
Navitoclax,SB216763,HCC1143,0
SB505124,Sapitinib,HCT-15,0
Linsitinib,5-Fluorouracil,HCC1143,0
OSI-027,MK-2206,MRK-nu-1,1
AZD7762,Alisertib,MDA-MB-175-VII,0
Trametinib,ZM447439,CAL-85-1,1
Trametinib,OSI-027,SUIT-2,0
Navitoclax,Dasatinib,PANC-04-03,0
MK-1775,Trametinib,HDQ-P1,1
MK-2206,NU7441,BT-20,0
Cisplatin,Trametinib,SW1990,0
Gemcitabine,Vorinostat,HDQ-P1,0
Gemcitabine,MK-1775,DU-4475,1
AZD7762,Axitinib,HCC1143,0
Pictilisib,Entinostat,HCC2218,0
Gemcitabine,BI-2536,CAL-120,0
AZD7762,Lapatinib,EFM-19,0
Lapatinib,JQ1,HCC1500,1
OSI-027,Alisertib,UACC-893,0
Luminespib,Linsitinib,MDA-MB-157,0
Bortezomib,SCH772984,HCC1143,0
Ruxolitinib,Oxaliplatin,PSN1,0
Axitinib,Luminespib,EFM-192A,0
SB505124,MK-2206,CaR-1,0
MK-2206,Paclitaxel,HCC1419,0
SCH772984,Trametinib,PANC-04-03,0
MK-2206,JQ1,HDQ-P1,0
Vorinostat,Trametinib,T47D,0
Axitinib,Lapatinib,MDA-MB-175-VII,0
Taselisib,SCH772984,BT-483,0
5-Fluorouracil,Lapatinib,KP-1N,0
Sapitinib,Pictilisib,HCC2218,1
OSI-027,AZD6482,HCC1954,0
Dactolisib,AZD7762,PANC-03-27,0
Linsitinib,SB216763,HCC1500,0
Navitoclax,Linsitinib,GP5d,0
Linsitinib,Vinorelbine,HCT-116,0
Linsitinib,MK-1775,RCM-1,0
LGK974,Paclitaxel,BxPC-3,0
MK-1775,Lapatinib,HCC1419,0
AZD7762,MK-1775,HCC1143,0
Docetaxel,Linsitinib,BT-474,0
PD173074,Bortezomib,UACC-812,0
Gemcitabine,Tozasertib,HCC1806,0
LGK974,5-Fluorouracil,PA-TU-8988T,0
Linsitinib,JQ1,UACC-893,1
MK-2206,Tozasertib,MDA-MB-436,0
AZD7762,SCH772984,HCC2157,0
Gemcitabine,Dactolisib,CAPAN-2,0
MK-1775,JQ1,EFM-19,0
Luminespib,Dabrafenib,JIMT-1,0
Luminespib,PF-4708671,BT-474,0
Cisplatin,Lapatinib,HCC2157,0
MK-2206,AZD6482,MDA-MB-361,0
Dasatinib,OSI-027,CAPAN-2,0
Linsitinib,KU-55933,MDA-MB-231,0
LGK974,5-Fluorouracil,SW837,0
Cisplatin,Trametinib,OCUB-M,0
Luminespib,AZD7762,CAL-51,0
Linsitinib,Afatinib,SW620,0
Pictilisib,Entinostat,HCC1500,0
Axitinib,Venetoclax,Hs-578-T,0
PD173074,NU7441,HCC2157,0
PD173074,AZD7762,BT-20,0
5-Fluorouracil,Sapitinib,EFM-192A,0
Vorinostat,Gemcitabine,Hs-578-T,0
SCH772984,MK-2206,COLO-320-HSR,0
LGK974,Sapitinib,HCT-116,0
AZD7762,Bortezomib,MDA-MB-330,0
PD173074,Alisertib,AU565,0
Trametinib,Linsitinib,HCC1419,0
Navitoclax,Afatinib,HCC1599,0
Dasatinib,Trametinib,PANC-02-03,0
Navitoclax,Dasatinib,YAPC,0
MK-1775,AZD7762,SW48,1
AZD7762,Venetoclax,HDQ-P1,0
Cisplatin,OSI-027,MCF7,0
Pictilisib,RO-3306,HCC1569,0
Luminespib,RO-3306,MDA-MB-361,0
Luminespib,ZM447439,UACC-893,0
Vinorelbine,Trametinib,GP5d,0
AZD7762,Gemcitabine,HCC1500,0
Axitinib,PF-4708671,MDA-MB-330,0
Taselisib,Cisplatin,EFM-19,0
Taselisib,Vorinostat,CAL-148,0
Sapitinib,MK-1775,HDQ-P1,0
MK-2206,SB505124,SW1417,0
Cisplatin,Vorinostat,HCC1500,0
Lapatinib,Cisplatin,SW1990,0
Lapatinib,MK-2206,CFPAC-1,1
Docetaxel,BI-2536,CAL-148,0
5-Fluorouracil,LGK974,KP-1N,0
Linsitinib,Trametinib,Hs-766T,0
Dactolisib,Cisplatin,KP-1N,0
Irinotecan,MK-2206,PA-TU-8988T,0
Sapitinib,Pictilisib,BT-549,0
Sapitinib,Alisertib,HCC1428,0
Luminespib,Alisertib,AU565,0
Axitinib,KU-55933,MDA-MB-436,0
Oxaliplatin,Afatinib,DiFi,0
Dabrafenib,5-Fluorouracil,DiFi,0
Gemcitabine,MK-2206,HCC1143,0
Sapitinib,BI-2536,JIMT-1,0
Lapatinib,Alisertib,HCC1954,0
Trametinib,MK-1775,SW948,0
5-Fluorouracil,SCH772984,DU-4475,0
SCH772984,LGK974,SW620,0
Sapitinib,SB216763,SNU-1040,0
Pictilisib,Linsitinib,BT-474,0
Dactolisib,Lapatinib,HuP-T4,0
Bortezomib,Wee1 Inhibitor,HCC1143,0
Gemcitabine,PD173074,MDA-MB-415,0
Lapatinib,OSI-027,EFM-192A,0
5-Fluorouracil,MK-2206,CAL-85-1,0
Lapatinib,NU7441,MDA-MB-175-VII,1
MK-2206,LGK974,YAPC,0
Sapitinib,AZD7762,SNU-C2B,0
5-Fluorouracil,Taselisib,PA-TU-8902,0
Dactolisib,Oxaliplatin,DAN-G,0
Trametinib,Lapatinib,ZR-75-1,0
Bortezomib,Navitoclax,COLO-824,0
Trametinib,Dabrafenib,SW837,0
AZD7762,Paclitaxel,Hs-766T,0
Irinotecan,OSI-027,BxPC-3,0
LGK974,Oxaliplatin,HT55,0
SCH772984,MK-1775,MIA-PaCa-2,0
Lapatinib,Navitoclax,ZR-75-1,0
Lapatinib,MK-2206,T47D,0
Lapatinib,Uprosertib,AU565,0
LGK974,SCH772984,KP-2,0
Linsitinib,OSI-027,HCC1937,0
Dasatinib,SCH772984,MZ1-PC,0
Taselisib,Uprosertib,MRK-nu-1,0
Trametinib,Dabrafenib,LS-180,0
AZD7762,Wee1 Inhibitor,HCC2157,0
Lapatinib,SB216763,HCC1419,0
SB505124,Navitoclax,LS-123,0
PD173074,Tozasertib,OCUB-M,0
MK-1775,5-Fluorouracil,KM12,0
Trametinib,Irinotecan,PSN1,0
Navitoclax,Trametinib,HCC1428,0
Vinorelbine,LGK974,SW48,0
Sapitinib,Alisertib,MDA-MB-157,0
SB505124,SB216763,HT55,1
Docetaxel,PD173074,MRK-nu-1,0
5-Fluorouracil,ZM447439,MRK-nu-1,0
PD173074,MK-1775,CAL-85-1,0
Sapitinib,GSK269962A,DU-4475,0
Docetaxel,Cisplatin,EVSA-T,0
OSI-027,Dabrafenib,MFM-223,0
Sapitinib,SB216763,ZR-75-1,0
Docetaxel,AZD7762,HCC70,0
Navitoclax,Entinostat,HCC1954,0
Taselisib,AZD7762,MDA-MB-157,0
Docetaxel,AZD7762,MDA-MB-175-VII,0
SCH772984,Paclitaxel,HuP-T3,0
Linsitinib,Ribociclib,HCC1143,0
Luminespib,SB216763,DU-4475,0
Ruxolitinib,MK-2206,SUIT-2,0
Gemcitabine,5-Fluorouracil,HCC1599,0
Cisplatin,Sapitinib,MDA-MB-231,0
Navitoclax,SB505124,SW48,1
Gemcitabine,Dactolisib,MIA-PaCa-2,0
Navitoclax,AZD7762,AsPC-1,1
MK-2206,Entinostat,CAL-120,0
AZD7762,MK-2206,SW48,0
Sapitinib,Axitinib,UACC-812,0
Ruxolitinib,Dasatinib,MIA-PaCa-2,0
SCH772984,SB216763,LS-411N,0
Bortezomib,PD173074,HCC1806,0
Trametinib,Oxaliplatin,SK-CO-1,0
Axitinib,PF-4708671,CAL-120,0
Navitoclax,Bortezomib,CAL-85-1,0
MK-1775,RO-3306,AU565,0
MK-1775,LGK974,SW1463,0
Gemcitabine,Taselisib,PL4,0
SCH772984,Sapitinib,SNU-C5,0
Navitoclax,AZD7762,COLO-205,0
Taselisib,Tozasertib,CAL-51,0
Linsitinib,KU-55933,OCUB-M,0
Lapatinib,MK-1775,MDA-MB-361,0
Oxaliplatin,Dabrafenib,LS-123,0
Docetaxel,Wee1 Inhibitor,HCC2157,0
Taselisib,RO-3306,HCC1569,0
Cisplatin,PF-4708671,HCC70,0
Docetaxel,Entinostat,MRK-nu-1,0
Trametinib,Nilotinib,MDA-MB-330,0
5-Fluorouracil,MK-1775,SW1116,0
MK-1775,AZD6482,MDA-MB-415,0
MK-1775,Linsitinib,MZ1-PC,0
Bortezomib,Cisplatin,MDA-MB-436,0
Taselisib,LGK974,GP5d,0
MK-1775,Oxaliplatin,PANC-10-05,0
Taselisib,Linsitinib,PA-TU-8902,0
Erlotinib,Lapatinib,SU8686,0
Navitoclax,Afatinib,EFM-19,0
Pictilisib,Vorinostat,MDA-MB-231,0
AZD7762,Axitinib,EVSA-T,0
Cisplatin,SCH772984,MDA-MB-453,0
MK-2206,Pictilisib,MDA-MB-468,0
Gemcitabine,Vorinostat,MDA-MB-453,0
Dabrafenib,Taselisib,CL-11,0
MK-2206,AZD7762,BT-549,0
Axitinib,BI-2536,MDA-MB-330,0
Linsitinib,5-Fluorouracil,HDQ-P1,0
MK-2206,JQ1,MFM-223,0
Oxaliplatin,Navitoclax,PANC-04-03,0
SB505124,Sapitinib,SNU-175,0
AZD7762,Tozasertib,Hs-578-T,1
Docetaxel,Paclitaxel,CAL-120,0
Luminespib,Ribociclib,HCC1954,0
Bortezomib,Navitoclax,HCC1569,0
Lapatinib,Docetaxel,MDA-MB-157,0
Pictilisib,SB216763,HCC1419,0
Lapatinib,Axitinib,T47D,0
Oxaliplatin,LGK974,SNU-C1,0
Taselisib,Pictilisib,HCC2157,0
Dactolisib,SCH772984,PANC-02-03,0
Pictilisib,Paclitaxel,MFM-223,0
LGK974,SB216763,LS-123,0
Sapitinib,OSI-027,HCC1954,0
5-Fluorouracil,Paclitaxel,SU8686,0
Docetaxel,PF-4708671,CAMA-1,0
Axitinib,Lapatinib,CAL-51,0
Luminespib,RO-3306,JIMT-1,0
Docetaxel,Trametinib,JIMT-1,0
OSI-027,Paclitaxel,HCC1143,0
Sapitinib,Uprosertib,CAL-148,0
Luminespib,Wee1 Inhibitor,BT-483,0
5-Fluorouracil,Uprosertib,MDA-MB-468,0
Sapitinib,Taselisib,MDA-MB-436,0
Trametinib,Linsitinib,PANC-03-27,0
Axitinib,Sapitinib,EFM-192A,0
Pictilisib,MK-1775,MDA-MB-453,0
Cisplatin,PF-4708671,MDA-MB-157,0
SB505124,MK-2206,COLO-205,0
Gemcitabine,Sapitinib,MDA-MB-231,0
Gemcitabine,Tozasertib,BT-549,0
Bortezomib,Paclitaxel,MDA-MB-157,0
Pictilisib,Taselisib,COLO-824,0
Vinorelbine,Dabrafenib,SW1116,0
MK-2206,SCH772984,PA-TU-8988T,1
Gemcitabine,Taselisib,SU8686,0
Taselisib,MK-1775,MDA-MB-157,0
Trametinib,RO-3306,MDA-MB-175-VII,0
Linsitinib,BI-2536,CAL-120,0
Lapatinib,5-Fluorouracil,BxPC-3,0
MK-2206,Lapatinib,MDA-MB-361,1
Cisplatin,OSI-027,BT-549,0
Taselisib,AZD7762,EVSA-T,0
Sapitinib,Alisertib,MDA-MB-415,0
Gemcitabine,Lapatinib,CAL-85-1,0
Trametinib,Navitoclax,C2BBe1,0
OSI-027,Oxaliplatin,HuP-T3,0
Gemcitabine,MK-1775,HCC1806,0
MK-1775,ZM447439,JIMT-1,0
Lapatinib,PD173074,HCC70,0
Navitoclax,Afatinib,SW837,0
MK-2206,MK-1775,MDA-MB-436,0
Linsitinib,AZD7762,ZR-75-1,0
Navitoclax,Erlotinib,SUIT-2,0
AZD7762,Alisertib,HCC1806,0
PD173074,NU7441,HDQ-P1,0
Gemcitabine,Lapatinib,PANC-03-27,0
Vorinostat,MK-2206,EFM-19,0
Linsitinib,Navitoclax,PANC-03-27,0
MK-2206,AZD7762,MDST8,0
MK-1775,Cisplatin,CAMA-1,0
OSI-027,Bortezomib,T47D,0
Pictilisib,Docetaxel,MDA-MB-453,0
Taselisib,Linsitinib,MDA-MB-361,0
AZD7762,Afatinib,HCT-116,0
5-Fluorouracil,Trametinib,MIA-PaCa-2,0
Sapitinib,Trametinib,HCC1428,0
LGK974,Taselisib,GP5d,0
AZD7762,SB505124,CW-2,0
Oxaliplatin,AZD7762,PANC-03-27,0
Axitinib,NU7441,MCF7,0
Luminespib,GSK269962A,BT-474,0
Lapatinib,ZM447439,MDA-MB-415,0
Pictilisib,Bortezomib,ZR-75-30,0
Trametinib,Bortezomib,CAL-85-1,0
Lapatinib,ZM447439,CAL-85-1,0
OSI-027,Nilotinib,EVSA-T,0
Trametinib,Lapatinib,DU-4475,0
Navitoclax,PD173074,MCF7,0
Sapitinib,Taselisib,GP5d,0
Sapitinib,Wee1 Inhibitor,BT-474,0
SCH772984,Dabrafenib,RKO,0
5-Fluorouracil,LGK974,PANC-10-05,0
MK-1775,Dasatinib,KP-3,0
Navitoclax,Vinorelbine,LS-123,1
Taselisib,AZD6482,HCC2157,0
Vinorelbine,Dabrafenib,SNU-81,0
OSI-027,Navitoclax,HCC1419,0
Dabrafenib,Afatinib,COLO-205,0
OSI-027,BI-2536,AU565,0
Docetaxel,MK-2206,MDA-MB-361,0
AZD7762,AZD6482,BT-474,0
5-Fluorouracil,Lapatinib,CAMA-1,0
5-Fluorouracil,Dactolisib,CAPAN-1,0
OSI-027,Dasatinib,PANC-03-27,0
PD173074,5-Fluorouracil,HCC1395,0
Navitoclax,Tozasertib,ZR-75-1,0
5-Fluorouracil,Alisertib,HCC2218,0
5-Fluorouracil,Pictilisib,MRK-nu-1,0
LGK974,Afatinib,RCM-1,0
Lapatinib,Bortezomib,CAL-148,1
Vorinostat,5-Fluorouracil,HCC1569,0
MK-2206,Nilotinib,HCC1806,0
Sapitinib,KU-55933,UACC-893,0
Pictilisib,RO-3306,Hs-578-T,0
Sapitinib,Gemcitabine,CAL-120,0
SCH772984,Ruxolitinib,PANC-08-13,0
Trametinib,OSI-027,Hs-578-T,0
Irinotecan,Oxaliplatin,PL4,0
Taselisib,Cisplatin,MCF7,0
Trametinib,SCH772984,HCC1395,0
Oxaliplatin,MK-2206,NCI-H747,0
Taselisib,SB505124,MDST8,0
Trametinib,MK-1775,KM12,0
PD173074,RO-3306,HCC38,0
Lapatinib,GSK269962A,CAL-148,0
AZD7762,Dabrafenib,HCC1500,0
Dasatinib,Oxaliplatin,KP-1N,0
Pictilisib,SB216763,HCC2218,0
Axitinib,BI-2536,MDA-MB-175-VII,0
OSI-027,Axitinib,HCC1569,0
MK-2206,Linsitinib,Hs-766T,0
Taselisib,Vorinostat,DU-4475,0
Navitoclax,SCH772984,HCC1143,0
Bortezomib,Luminespib,CAL-120,0
Navitoclax,MK-2206,SNU-175,0
Cisplatin,Paclitaxel,CAL-148,0
Vorinostat,KU-55933,CAL-51,0
LGK974,5-Fluorouracil,SNU-175,0
Sapitinib,Alisertib,HCC38,0
Cisplatin,Wee1 Inhibitor,MFM-223,0
MK-2206,Sapitinib,HCT-116,0
Gemcitabine,Wee1 Inhibitor,HCC2157,0
Navitoclax,Trametinib,HCC70,1
Sapitinib,Venetoclax,CAL-148,0
MK-2206,NU7441,MDA-MB-231,0
Taselisib,Pictilisib,BT-20,0
MK-1775,GSK269962A,CAL-85-1,0
Taselisib,Dabrafenib,HCC1569,0
Cisplatin,Taselisib,PANC-02-03,0
Paclitaxel,Oxaliplatin,CAPAN-1,0
Lapatinib,OSI-027,MDA-MB-175-VII,1
Bortezomib,MK-1775,BT-474,0
MK-2206,KU-55933,BT-483,0
5-Fluorouracil,JQ1,COLO-824,0
Trametinib,MK-1775,PA-TU-8902,0
5-Fluorouracil,Taselisib,HCC2998,0
Vorinostat,Cisplatin,Hs-578-T,0
AZD7762,Tozasertib,HCC1428,0
Sapitinib,Dabrafenib,HCC1954,0
SB505124,5-Fluorouracil,SNU-81,0
Trametinib,AZD6482,UACC-893,0
Vorinostat,Linsitinib,EFM-192A,0
Afatinib,SB505124,LS-123,0
Taselisib,SB505124,SK-CO-1,0
Cisplatin,Vorinostat,UACC-893,0
Axitinib,5-Fluorouracil,CAL-85-1,0
Trametinib,Taselisib,ZR-75-30,0
5-Fluorouracil,Lapatinib,MIA-PaCa-2,0
Cisplatin,MK-1775,MCF7,0
5-Fluorouracil,Entinostat,AU565,0
Docetaxel,Venetoclax,HCC1806,0
MK-2206,Trametinib,EVSA-T,0
Navitoclax,MK-1775,BT-549,0
PD173074,Dabrafenib,MCF7,0
Axitinib,AZD7762,AU565,0
Cisplatin,Paclitaxel,SW1990,0
OSI-027,SCH772984,OCUB-M,0
Gemcitabine,Lapatinib,KP-3,0
Axitinib,Wee1 Inhibitor,CAL-120,0
Pictilisib,Vorinostat,HCC2157,0
AZD7762,Pictilisib,HDQ-P1,0
Sapitinib,MK-1775,HCC1599,0
Sapitinib,Linsitinib,CAL-120,0
Bortezomib,Axitinib,HCC38,0
Luminespib,NU7441,ZR-75-1,0
Luminespib,GSK269962A,HCC1428,0
Trametinib,MK-2206,KM12,0
OSI-027,Docetaxel,HCC202,0
MK-1775,Taselisib,HCC1937,0
5-Fluorouracil,MK-1775,Hs-766T,0
PD173074,Cisplatin,EFM-192A,0
MK-1775,NU7441,HCC1599,0
Lapatinib,Entinostat,T47D,0
MK-1775,Dabrafenib,CL-11,0
OSI-027,AZD7762,HCC202,0
MK-2206,Axitinib,EVSA-T,0
Vorinostat,BI-2536,HCC2157,0
MK-2206,Taselisib,KP-1N,0
Bortezomib,Entinostat,BT-483,0
Linsitinib,SCH772984,NCI-H716,0
MK-2206,Sapitinib,MDA-MB-330,0
Lapatinib,Docetaxel,HCC1500,0
Dactolisib,Dasatinib,KP-4,0
OSI-027,MK-1775,PA-TU-8988T,0
Taselisib,AZD6482,ZR-75-1,0
Navitoclax,Lapatinib,HCC1395,0
Docetaxel,Lapatinib,EFM-192A,0
Taselisib,LGK974,HCT-116,0
MK-1775,Lapatinib,HCC2218,0
Bortezomib,Wee1 Inhibitor,HCC1937,0
SCH772984,Vinorelbine,SW837,0
Linsitinib,NU7441,HCC1187,0
Docetaxel,Paclitaxel,EVSA-T,0
Taselisib,Oxaliplatin,COLO-320-HSR,0
5-Fluorouracil,Navitoclax,MDST8,0
Dabrafenib,Taselisib,SW1116,0
Trametinib,RO-3306,HCC1937,0
Taselisib,Navitoclax,LS-180,0
Afatinib,Oxaliplatin,SNU-C2B,0
Linsitinib,Uprosertib,BT-20,0
Oxaliplatin,LGK974,HCC2998,0
AZD7762,MK-1775,ZR-75-30,0
Pictilisib,OSI-027,OCUB-M,0
Cisplatin,Uprosertib,AU565,0
Linsitinib,KU-55933,EVSA-T,0
5-Fluorouracil,Cisplatin,MDA-MB-436,0
Vinorelbine,MK-2206,CW-2,0
LGK974,Dasatinib,PA-TU-8902,0
Vorinostat,Docetaxel,HDQ-P1,0
Trametinib,GSK269962A,MDA-MB-468,0
Vorinostat,Pictilisib,HCC1187,0
Navitoclax,Dabrafenib,MDA-MB-453,0
Navitoclax,BI-2536,BT-549,1
Ruxolitinib,Oxaliplatin,CAPAN-2,0
Luminespib,MK-2206,HCC1954,0
MK-1775,Tozasertib,ZR-75-30,0
MK-2206,Paclitaxel,PA-TU-8902,0
Axitinib,GSK269962A,MFM-223,1
PD173074,Trametinib,HCC1428,0
Ruxolitinib,Lapatinib,CAPAN-1,0
Trametinib,5-Fluorouracil,MZ1-PC,0
Lapatinib,Paclitaxel,MFM-223,0
Navitoclax,Cisplatin,HCC1806,0
MK-2206,5-Fluorouracil,SU8686,0
Cisplatin,Docetaxel,UACC-893,0
Dasatinib,5-Fluorouracil,HPAC,1
Trametinib,LGK974,HPAC,0
Gemcitabine,Wee1 Inhibitor,MDA-MB-468,0
5-Fluorouracil,OSI-027,CFPAC-1,0
Pictilisib,SB216763,HDQ-P1,0
SB505124,Navitoclax,LS-513,0
Axitinib,Alisertib,MDA-MB-436,0
Navitoclax,MK-2206,PA-TU-8902,0
Vinorelbine,Oxaliplatin,MDST8,0
AZD7762,KU-55933,MFM-223,0
Lapatinib,SCH772984,BT-483,0
Linsitinib,OSI-027,MZ1-PC,0
MK-1775,Paclitaxel,HCC1569,0
AZD7762,RO-3306,MFM-223,0
Trametinib,Tozasertib,DU-4475,0
Bortezomib,5-Fluorouracil,HCC1599,0
Oxaliplatin,Paclitaxel,KP-1N,0
Axitinib,BI-2536,MDA-MB-157,0
Axitinib,Taselisib,MDA-MB-453,0
PD173074,Cisplatin,HCC38,0
5-Fluorouracil,Entinostat,HDQ-P1,0
SB216763,Dabrafenib,LoVo,0
Ruxolitinib,Dactolisib,HPAC,0
Sapitinib,Oxaliplatin,LS-180,0
Vorinostat,Ribociclib,MCF7,1
Gemcitabine,OSI-027,HCC1395,0
PD173074,Trametinib,UACC-893,0
Navitoclax,BI-2536,HCC1569,0
Trametinib,Taselisib,LS-411N,1
Navitoclax,RO-3306,HCC1419,0
Pictilisib,Gemcitabine,EVSA-T,0
MK-2206,Ribociclib,MDA-MB-436,0
MK-2206,Trametinib,HCC1187,0
PD173074,Venetoclax,BT-20,0
MK-2206,Vinorelbine,HCC2998,0
LGK974,Sapitinib,LoVo,0
Dasatinib,Trametinib,DAN-G,1
Ruxolitinib,Dactolisib,AsPC-1,0
Lapatinib,Entinostat,HCC1599,0
AZD7762,Tozasertib,OCUB-M,0
Vorinostat,AZD6482,MDA-MB-157,0
5-Fluorouracil,Linsitinib,COLO-678,0
Taselisib,5-Fluorouracil,JIMT-1,0
SCH772984,MK-1775,GP5d,0
Navitoclax,JQ1,MDA-MB-231,1
Axitinib,Paclitaxel,BT-549,0
Erlotinib,LGK974,PANC-02-03,0
LGK974,Dabrafenib,HT-115,0
Irinotecan,AZD7762,CAPAN-2,0
Linsitinib,Ruxolitinib,SW1990,0
Navitoclax,Pictilisib,EFM-192A,1
Erlotinib,SCH772984,PL4,0
Pictilisib,GSK269962A,BT-549,0
Pictilisib,Gemcitabine,MDA-MB-330,0
Lapatinib,Afatinib,MDA-MB-157,0
SCH772984,Trametinib,HT-29,0
PD173074,Tozasertib,MFM-223,0
SB216763,Oxaliplatin,SW1463,0
PD173074,KU-55933,CAMA-1,0
Vorinostat,Sapitinib,DU-4475,0
Pictilisib,MK-2206,HCC2157,0
Luminespib,PD173074,HCC1187,0
Luminespib,JQ1,HCC1599,0
Docetaxel,Cisplatin,MDA-MB-436,0
Oxaliplatin,SB505124,LS-180,0
Trametinib,MK-2206,CAL-120,0
Navitoclax,BI-2536,AU565,0
Dabrafenib,Trametinib,CaR-1,0
Docetaxel,Pictilisib,HCC38,0
Cisplatin,Gemcitabine,HCC1187,0
Cisplatin,Uprosertib,MRK-nu-1,0
OSI-027,AZD7762,HCC1954,0
Dabrafenib,SB216763,DiFi,0
5-Fluorouracil,AZD7762,OCUB-M,0
OSI-027,5-Fluorouracil,MZ1-PC,0
Cisplatin,JQ1,Hs-578-T,0
MK-1775,AZD7762,HCC1954,1
Navitoclax,Vinorelbine,LoVo,0
Bortezomib,Cisplatin,HCC38,0
5-Fluorouracil,Ribociclib,BT-483,0
Taselisib,Cisplatin,HPAC,0
Dactolisib,Irinotecan,HuP-T4,0
Lapatinib,PF-4708671,HCC1143,0
Vorinostat,MK-1775,ZR-75-30,0
Navitoclax,Dasatinib,SU8686,0
MK-1775,Taselisib,JIMT-1,0
Lapatinib,Oxaliplatin,CAPAN-1,0
5-Fluorouracil,Gemcitabine,BT-549,0
Dactolisib,SCH772984,PL4,1
Cisplatin,Lapatinib,PA-TU-8988T,0
Linsitinib,Luminespib,MDA-MB-453,0
Bortezomib,Vorinostat,CAMA-1,0
Linsitinib,Taselisib,EFM-19,0
Navitoclax,Dabrafenib,HT-29,0
SB505124,Linsitinib,SNU-C5,0
Luminespib,MK-1775,HCC1954,0
Cisplatin,Venetoclax,HCC2157,0
Bortezomib,Navitoclax,CAL-51,0
Docetaxel,Linsitinib,MFM-223,0
Oxaliplatin,LGK974,CW-2,0
Lapatinib,Paclitaxel,COLO-824,0
Navitoclax,Oxaliplatin,PANC-03-27,0
Navitoclax,AZD7762,SW1116,0
Docetaxel,Axitinib,CAL-51,0
MK-1775,Afatinib,COLO-205,0
Trametinib,Dactolisib,PSN1,1
MK-2206,BI-2536,HCC2157,0
AZD7762,Navitoclax,CAL-51,0
Gemcitabine,PD173074,CAMA-1,0
Lapatinib,Trametinib,HCC38,0
AZD7762,LGK974,SU8686,0
PD173074,Taselisib,HCC1428,0
AZD7762,SB505124,LoVo,0
Docetaxel,Paclitaxel,HCC70,0
Docetaxel,Vorinostat,HCC1428,0
Linsitinib,Luminespib,HCC1395,0
Trametinib,Taselisib,MDA-MB-157,0
SB216763,LGK974,GP5d,0
MK-1775,Linsitinib,KP-1N,0
Lapatinib,Taselisib,MDA-MB-415,0
Gemcitabine,Nilotinib,MDA-MB-453,0
Cisplatin,Entinostat,MFM-223,0
Navitoclax,OSI-027,HCC1187,0
Lapatinib,Ribociclib,MDA-MB-361,0
Cisplatin,Dabrafenib,Hs-578-T,0
Luminespib,SCH772984,Hs-578-T,1
Axitinib,AZD7762,ZR-75-1,0
Pictilisib,Axitinib,MFM-223,0
Lapatinib,Pictilisib,HCC1937,0
Docetaxel,RO-3306,MDA-MB-468,0
AZD7762,LGK974,HCT-15,0
Dactolisib,Cisplatin,SUIT-2,0
Linsitinib,Cisplatin,PA-TU-8902,0
AZD7762,Navitoclax,Hs-766T,0
Gemcitabine,Trametinib,BT-549,0
Navitoclax,Linsitinib,DAN-G,0
Cisplatin,BI-2536,CAL-85-1,0
Lapatinib,5-Fluorouracil,HuP-T4,0
MK-1775,Vinorelbine,SNU-407,0
MK-2206,Nilotinib,HCC1500,0
PD173074,AZD7762,MDA-MB-330,0
Pictilisib,Afatinib,BT-483,0
Bortezomib,Ribociclib,MCF7,0
Gemcitabine,Wee1 Inhibitor,MCF7,0
LGK974,Dabrafenib,SW48,0
